Date,Energy,Equity,FX,Metals,Rates
2003-03-18 00:00:00+00:00,0.02345348,0.00027922,0.02687251,-0.00048288,-0.01824290
2003-03-19 00:00:00+00:00,0.02231544,0.00080469,0.02383685,0.00230114,-0.03083346
2003-03-20 00:00:00+00:00,0.01801153,0.00129041,0.02742764,0.00114649,-0.03167905
2003-03-21 00:00:00+00:00,0.01514218,0.00067026,0.01658751,0.00127261,-0.03551235
2003-03-24 00:00:00+00:00,0.01549182,0.00210966,0.01625434,0.00101944,-0.03350197
2003-03-25 00:00:00+00:00,0.01677814,0.00173790,0.00375899,0.00025405,-0.03466504
2003-03-26 00:00:00+00:00,0.01574614,0.00048631,-0.00790196,-0.00005881,-0.03997872
2003-03-27 00:00:00+00:00,0.02279807,0.00171144,-0.01978765,0.00189485,-0.04155508
2003-03-28 00:00:00+00:00,0.02475047,0.00231605,-0.02348336,0.00005576,-0.04073865
2003-03-31 00:00:00+00:00,0.02457711,0.00297645,-0.02326683,-0.00021244,-0.04025133
2003-04-01 00:00:00+00:00,0.02195410,0.00384321,0.01461276,0.00016318,-0.01218805
2003-04-02 00:00:00+00:00,0.01710522,0.00297291,0.00840427,-0.00081813,-0.01288737
2003-04-03 00:00:00+00:00,0.02196012,0.00299215,0.00069008,-0.00074100,-0.01114384
2003-04-04 00:00:00+00:00,0.02484271,0.00233704,0.01080850,0.00078108,-0.01322298
2003-04-07 00:00:00+00:00,0.02749316,0.00208177,0.00110967,-0.00043529,-0.01683693
2003-04-08 00:00:00+00:00,0.02236772,0.00191903,0.00264907,-0.00056210,-0.00943369
2003-04-09 00:00:00+00:00,0.02233121,0.00243056,-0.00596461,-0.00105048,-0.00946120
2003-04-10 00:00:00+00:00,0.02018110,0.00222117,-0.00488094,-0.00095345,-0.00988607
2003-04-11 00:00:00+00:00,0.02081682,0.00218471,-0.00818404,-0.00018466,-0.01184590
2003-04-14 00:00:00+00:00,0.01757683,0.00144847,-0.00716149,-0.00016152,-0.01280440
2003-04-15 00:00:00+00:00,0.01537187,0.00132844,-0.01434495,-0.00150303,-0.01260565
2003-04-16 00:00:00+00:00,0.01570589,0.00166810,-0.01594039,-0.00123011,-0.01449632
2003-04-17 00:00:00+00:00,0.01499423,0.00107123,-0.01606353,-0.00126987,-0.01501886
2003-04-18 00:00:00+00:00,0.01612608,0.00074875,-0.01699301,-0.00166392,-0.01613212
2003-04-21 00:00:00+00:00,0.01454668,-0.00024063,-0.01621778,-0.00285806,-0.01755726
2003-04-22 00:00:00+00:00,0.01804071,-0.00145328,-0.01917974,-0.00329803,-0.01727155
2003-04-23 00:00:00+00:00,0.01535251,-0.00187208,-0.02539376,-0.00382133,-0.02078877
2003-04-24 00:00:00+00:00,0.01748316,-0.00554949,-0.02238219,-0.00364975,-0.01883171
2003-04-25 00:00:00+00:00,0.01566515,-0.00566198,-0.02035119,-0.00374164,-0.01707929
2003-04-28 00:00:00+00:00,0.01171371,-0.00588110,-0.02296125,-0.00352612,-0.01599786
2003-04-29 00:00:00+00:00,0.01083834,-0.00309029,-0.01893141,-0.00452679,-0.01587779
2003-04-30 00:00:00+00:00,0.01019884,-0.00323549,-0.01175667,-0.00464605,-0.01399089
2003-05-01 00:00:00+00:00,0.01016927,-0.00124161,-0.00915587,-0.00465948,-0.01244214
2003-05-02 00:00:00+00:00,0.00771618,-0.00190058,-0.01778103,-0.00525113,-0.01818423
2003-05-05 00:00:00+00:00,0.00378569,-0.00111654,-0.01080382,-0.00489896,-0.01502558
2003-05-06 00:00:00+00:00,0.00168630,-0.00173262,-0.00316032,-0.00426220,-0.01347379
2003-05-07 00:00:00+00:00,-0.00595801,-0.00226151,-0.00139323,-0.00480628,-0.01214922
2003-05-08 00:00:00+00:00,-0.00253108,-0.00327800,0.00528205,-0.00422333,-0.00916418
2003-05-09 00:00:00+00:00,-0.00525806,-0.00130982,0.00541059,-0.00414114,-0.01263984
2003-05-12 00:00:00+00:00,-0.00278790,-0.00207592,0.01070383,-0.00302019,-0.01315536
2003-05-13 00:00:00+00:00,-0.00077049,-0.00194278,0.00613284,-0.00337049,-0.01594762
2003-05-14 00:00:00+00:00,-0.00106107,-0.00112263,0.01098729,-0.00270769,-0.00481781
2003-05-15 00:00:00+00:00,-0.00135047,0.00041884,0.00353854,-0.00344693,-0.00701166
2003-05-16 00:00:00+00:00,-0.00148963,0.00164087,0.01933548,-0.00256921,0.00254966
2003-05-19 00:00:00+00:00,-0.00451010,-0.00266718,0.01082606,-0.00132274,0.00156830
2003-05-20 00:00:00+00:00,-0.00218780,-0.00258965,0.01376700,-0.00153880,0.00739717
2003-05-21 00:00:00+00:00,-0.00747877,-0.00241695,0.01109714,-0.00132518,0.00677359
2003-05-22 00:00:00+00:00,-0.01871170,-0.00208147,0.01066852,-0.00237823,0.00801124
2003-05-23 00:00:00+00:00,-0.01364450,-0.00289619,0.01364304,-0.00205931,0.00702370
2003-05-26 00:00:00+00:00,-0.01563815,-0.00339878,0.01272340,-0.00225698,0.01237133
2003-05-27 00:00:00+00:00,-0.01664098,-0.00191107,0.01738741,-0.00178827,0.01131397
2003-05-28 00:00:00+00:00,-0.01896311,0.00006480,0.00814842,-0.00227358,0.00135028
2003-05-29 00:00:00+00:00,-0.01586879,0.00021366,0.00634670,-0.00174320,-0.00052204
2003-05-30 00:00:00+00:00,-0.01677830,-0.00010603,0.00166885,-0.00165554,-0.00490048
2003-06-02 00:00:00+00:00,-0.01507506,0.00052468,0.00171369,-0.00098652,-0.01650342
2003-06-03 00:00:00+00:00,-0.01635259,0.00027050,-0.00031560,-0.00128936,-0.00189061
2003-06-04 00:00:00+00:00,-0.02162169,0.00109261,-0.00379620,-0.00174873,-0.00384652
2003-06-05 00:00:00+00:00,-0.01934234,-0.00048203,0.00068380,-0.00077135,-0.01162694
2003-06-06 00:00:00+00:00,-0.01515827,-0.00063698,-0.00011308,-0.00197225,-0.01251932
2003-06-09 00:00:00+00:00,-0.01694672,-0.00481509,0.00215730,-0.00213628,-0.00158948
2003-06-10 00:00:00+00:00,-0.01026860,-0.00009843,0.01486270,-0.00252904,0.02408490
2003-06-11 00:00:00+00:00,-0.00650489,0.00267564,0.01708782,-0.00263200,0.02168847
2003-06-12 00:00:00+00:00,-0.00955802,0.00455520,0.01799061,-0.00281131,0.02974168
2003-06-13 00:00:00+00:00,-0.00979453,0.00333035,0.02106293,-0.00347339,0.03920224
2003-06-16 00:00:00+00:00,-0.00860525,0.00576736,0.02476109,-0.00371725,0.04463062
2003-06-17 00:00:00+00:00,-0.00785579,0.00630706,0.02280961,-0.00294725,0.03623888
2003-06-18 00:00:00+00:00,-0.00667506,0.00755512,0.02133388,-0.00382618,0.03176073
2003-06-19 00:00:00+00:00,-0.00803444,0.00307815,0.02115802,-0.00327980,0.03178674
2003-06-20 00:00:00+00:00,-0.00672320,0.00402604,0.01779457,-0.00354462,0.02944730
2003-06-23 00:00:00+00:00,-0.00650959,0.00077818,0.01881084,-0.00383454,0.03375456
2003-06-24 00:00:00+00:00,-0.00726641,-0.00020096,0.01699433,-0.00395605,0.03520793
2003-06-25 00:00:00+00:00,-0.00569264,-0.00124718,0.01733421,-0.00412979,0.02863064
2003-06-26 00:00:00+00:00,-0.00675861,-0.00042649,0.01288932,-0.00402088,0.01934507
2003-06-27 00:00:00+00:00,-0.00585106,-0.00116221,0.01161983,-0.00390484,0.01861401
2003-06-30 00:00:00+00:00,-0.00392180,-0.00079795,0.01414205,-0.00452801,0.02229475
2003-07-01 00:00:00+00:00,-0.00339897,-0.00050489,0.01589491,-0.00456394,0.02150990
2003-07-02 00:00:00+00:00,-0.00373689,0.00175765,0.01396355,-0.00463307,0.02143881
2003-07-03 00:00:00+00:00,-0.00307146,0.00069327,0.01381295,-0.00491141,0.01899068
2003-07-04 00:00:00+00:00,-0.00347718,0.00065536,0.01394384,-0.00460731,0.01827355
2003-07-07 00:00:00+00:00,-0.00363316,0.00379948,0.00902329,-0.00428732,0.01595313
2003-07-08 00:00:00+00:00,-0.00322849,0.00440981,0.00746221,-0.00435335,0.01567506
2003-07-09 00:00:00+00:00,0.00046489,0.00361387,0.00867287,-0.00387846,0.01678348
2003-07-10 00:00:00+00:00,0.00128042,0.00233519,0.00920957,-0.00383522,0.01816059
2003-07-11 00:00:00+00:00,0.00316765,0.00362259,0.00807574,-0.00385047,0.01907944
2003-07-14 00:00:00+00:00,0.00297143,0.00478110,0.00688882,-0.00371417,0.01674663
2003-07-15 00:00:00+00:00,0.00361740,0.00456684,0.00609990,-0.00462658,0.01348492
2003-07-16 00:00:00+00:00,-0.00140224,0.00379184,0.00507970,-0.00463498,0.01305698
2003-07-17 00:00:00+00:00,-0.00052311,0.00134836,0.00416949,-0.00404261,0.01378379
2003-07-18 00:00:00+00:00,0.00059706,0.00253743,0.00390338,-0.00362486,0.01326955
2003-07-21 00:00:00+00:00,-0.00061332,0.00093325,0.00378060,-0.00395378,0.01186106
2003-07-22 00:00:00+00:00,-0.00805431,0.00248344,0.00275482,-0.00389346,0.01069292
2003-07-23 00:00:00+00:00,-0.00694763,0.00304013,0.00281803,-0.00292826,0.00953560
2003-07-24 00:00:00+00:00,-0.00440368,0.00275646,0.00303238,-0.00205292,0.01163565
2003-07-25 00:00:00+00:00,-0.00453713,0.00417636,0.00213564,-0.00186067,0.01090463
2003-07-28 00:00:00+00:00,-0.00467126,0.00450769,0.00068989,-0.00069639,0.01160660
2003-07-29 00:00:00+00:00,-0.00336199,0.00372771,-0.00062141,-0.00147948,0.01171418
2003-07-30 00:00:00+00:00,-0.00280596,0.00287244,-0.00012843,-0.00274632,0.01332903
2003-07-31 00:00:00+00:00,-0.00192627,0.00375765,-0.00207311,-0.00195803,0.01657256
2003-08-01 00:00:00+00:00,0.00189404,0.00113793,-0.01430156,-0.00302014,0.01335956
2003-08-04 00:00:00+00:00,0.00540367,0.00119163,-0.01237053,-0.00302600,0.00449265
2003-08-05 00:00:00+00:00,0.00803039,-0.00006164,-0.01801918,-0.00385091,0.00667499
2003-08-06 00:00:00+00:00,0.00548391,-0.00170712,-0.01555462,-0.00390152,0.00071703
2003-08-07 00:00:00+00:00,0.00483675,-0.00122737,-0.02671126,-0.00328436,-0.00432471
2003-08-08 00:00:00+00:00,0.00257798,-0.00021949,-0.02666797,-0.00339811,-0.00722641
2003-08-11 00:00:00+00:00,0.00126796,0.00107388,-0.02914836,-0.00312448,-0.01044410
2003-08-12 00:00:00+00:00,0.00236381,0.00142679,-0.02272421,-0.00435459,-0.00833345
2003-08-13 00:00:00+00:00,-0.00317070,0.00107643,-0.03300631,-0.00348106,-0.01000077
2003-08-14 00:00:00+00:00,-0.00150934,0.00632191,-0.02768595,-0.00396687,-0.01127371
2003-08-15 00:00:00+00:00,-0.00075533,0.00655388,-0.03259242,-0.00495666,-0.02240097
2003-08-18 00:00:00+00:00,-0.00341735,0.00947402,-0.02772278,-0.00597293,-0.01977373
2003-08-19 00:00:00+00:00,-0.00361252,0.00845830,-0.03194642,-0.00418048,-0.02795573
2003-08-20 00:00:00+00:00,-0.00311456,0.00769476,-0.03705399,-0.00337884,-0.02642983
2003-08-21 00:00:00+00:00,0.00207342,0.00864722,-0.03365007,-0.00458218,-0.02242283
2003-08-22 00:00:00+00:00,0.00291696,0.00644887,-0.03445978,-0.00410905,-0.02982611
2003-08-25 00:00:00+00:00,0.00190837,0.00571381,-0.02337886,-0.00379706,-0.02289532
2003-08-26 00:00:00+00:00,0.00167393,0.00310591,-0.02907733,-0.00427287,-0.02516536
2003-08-27 00:00:00+00:00,-0.00352714,0.00369426,-0.02322418,-0.00273767,-0.01900278
2003-08-28 00:00:00+00:00,-0.00318199,0.00325808,-0.02663296,-0.00390452,-0.00897102
2003-08-29 00:00:00+00:00,-0.00123155,0.00280092,-0.02459269,-0.00196286,-0.01911137
2003-09-01 00:00:00+00:00,-0.00114894,0.00309530,-0.02332399,-0.00157483,-0.02114225
2003-09-02 00:00:00+00:00,-0.01137002,0.00520277,-0.02061123,-0.00302278,-0.00606822
2003-09-03 00:00:00+00:00,-0.01279695,0.00810642,-0.01525355,-0.00105556,-0.00294633
2003-09-04 00:00:00+00:00,-0.01363135,0.00964516,-0.02509455,-0.00121944,-0.01684162
2003-09-05 00:00:00+00:00,-0.01392093,0.00759043,-0.03174754,0.00186863,-0.03462250
2003-09-08 00:00:00+00:00,-0.01400045,0.01005697,-0.03200554,0.00091600,-0.03509437
2003-09-09 00:00:00+00:00,-0.00859513,0.00665610,-0.03663292,0.00267361,-0.03640749
2003-09-10 00:00:00+00:00,-0.00639716,0.00411734,-0.03978345,0.00228651,-0.05103294
2003-09-11 00:00:00+00:00,-0.00789334,0.00207384,-0.04093707,0.00387612,-0.03934722
2003-09-12 00:00:00+00:00,-0.00812031,0.00195503,-0.04132272,0.00053674,-0.03842039
2003-09-15 00:00:00+00:00,-0.00671015,0.00203989,-0.04014310,0.00080406,-0.03390159
2003-09-16 00:00:00+00:00,-0.00643105,0.00865342,-0.03634251,0.00011493,-0.03320260
2003-09-17 00:00:00+00:00,-0.00829215,0.00775700,-0.03369793,0.00194281,-0.03324120
2003-09-18 00:00:00+00:00,-0.00676418,0.01302158,-0.03097574,0.00259786,-0.03771213
2003-09-19 00:00:00+00:00,-0.00538182,0.00888735,-0.02285909,0.00431500,-0.03986838
2003-09-22 00:00:00+00:00,-0.00838921,0.00612555,-0.00390148,0.00601980,-0.03244784
2003-09-23 00:00:00+00:00,-0.00728725,0.00603929,-0.00069649,0.00530008,-0.02515049
2003-09-24 00:00:00+00:00,-0.01250336,0.00404917,0.00434784,0.00611284,-0.02675207
2003-09-25 00:00:00+00:00,-0.01369370,0.00188110,0.00016642,0.00540853,-0.02875209
2003-09-26 00:00:00+00:00,-0.01313251,-0.00119708,-0.00136535,0.00298934,-0.03469326
2003-09-29 00:00:00+00:00,-0.01483448,-0.00218545,0.00942285,0.00347670,-0.03258278
2003-09-30 00:00:00+00:00,-0.01476622,-0.00372872,0.00838973,0.00391016,-0.03467328
2003-10-01 00:00:00+00:00,-0.01323626,-0.00027547,0.01660556,0.00385143,-0.03503465
2003-10-02 00:00:00+00:00,-0.01196635,-0.00268880,0.02095844,0.00411871,-0.02787815
2003-10-03 00:00:00+00:00,-0.01163618,-0.00043754,0.01456927,0.00042895,-0.02005173
2003-10-06 00:00:00+00:00,-0.01573549,0.00056386,0.01868647,0.00044877,-0.02305850
2003-10-07 00:00:00+00:00,-0.01763757,0.00264644,0.02749607,0.00195980,-0.02127007
2003-10-08 00:00:00+00:00,-0.02125685,0.00143323,0.03046911,0.00266462,-0.02236552
2003-10-09 00:00:00+00:00,-0.01591433,0.00132969,0.03324056,0.00178920,-0.01689412
2003-10-10 00:00:00+00:00,-0.01250296,0.00229739,0.03984491,0.00426712,-0.01794985
2003-10-13 00:00:00+00:00,-0.00863967,0.00512819,0.04086511,0.00721647,-0.01325644
2003-10-14 00:00:00+00:00,-0.00949360,0.00713802,0.03964489,0.00639471,-0.01064495
2003-10-15 00:00:00+00:00,-0.01929769,0.00664001,0.02907799,0.00769645,-0.00537287
2003-10-16 00:00:00+00:00,-0.01926927,0.00783291,0.02598032,0.00769349,-0.00190268
2003-10-17 00:00:00+00:00,-0.01543887,0.00400692,0.03167695,0.00766059,-0.00367285
2003-10-20 00:00:00+00:00,-0.01619863,0.00536358,0.02676823,0.00799500,-0.00433785
2003-10-21 00:00:00+00:00,-0.01937371,0.00543606,0.03090032,0.00763272,-0.00848281
2003-10-22 00:00:00+00:00,-0.02052470,-0.00143406,0.04562477,0.00862876,-0.00781614
2003-10-23 00:00:00+00:00,-0.01911747,-0.00386958,0.04041075,0.00707089,-0.00842010
2003-10-24 00:00:00+00:00,-0.01939250,-0.00268217,0.04277975,0.00706986,-0.01098702
2003-10-27 00:00:00+00:00,-0.02178842,-0.00192790,0.04443342,0.00908590,-0.00523371
2003-10-28 00:00:00+00:00,-0.02165016,0.00049749,0.04287212,0.00693330,-0.01498260
2003-10-29 00:00:00+00:00,-0.02700512,0.00277989,0.04676517,0.00975986,-0.00972956
2003-10-30 00:00:00+00:00,-0.02986556,0.00429596,0.03809526,0.01101471,-0.00065783
2003-10-31 00:00:00+00:00,-0.03286626,0.00613608,0.03225671,0.01150609,-0.00857856
2003-11-03 00:00:00+00:00,-0.02838854,0.00906932,0.01652108,0.00971445,0.00696272
2003-11-04 00:00:00+00:00,-0.02898341,0.00783866,0.02942204,0.01086761,0.00327848
2003-11-05 00:00:00+00:00,-0.02786858,0.00613003,0.02778273,0.01168897,0.00506800
2003-11-06 00:00:00+00:00,-0.02547228,0.00675253,0.02600652,0.00951601,0.01038002
2003-11-07 00:00:00+00:00,-0.02509441,0.00559267,0.03123090,0.01211789,0.01310287
2003-11-10 00:00:00+00:00,-0.01956724,0.00296125,0.03262677,0.01037136,0.00526338
2003-11-11 00:00:00+00:00,-0.02095216,0.00099466,0.03358600,0.01058749,0.00355637
2003-11-12 00:00:00+00:00,-0.02130855,0.00483491,0.03538116,0.01359965,0.00225670
2003-11-13 00:00:00+00:00,-0.01834515,0.00279784,0.04112544,0.01357379,-0.00939566
2003-11-14 00:00:00+00:00,-0.01680630,0.00103584,0.04347935,0.01437852,-0.01162262
2003-11-17 00:00:00+00:00,-0.01971695,-0.00253532,0.04165617,0.00917151,-0.01883355
2003-11-18 00:00:00+00:00,-0.02233152,-0.00542760,0.04821765,0.01260503,-0.02337460
2003-11-19 00:00:00+00:00,-0.02323499,-0.00377692,0.03983106,0.01057485,-0.00731781
2003-11-20 00:00:00+00:00,-0.02291915,-0.00665869,0.04187612,0.00930002,-0.01181280
2003-11-21 00:00:00+00:00,-0.02420109,-0.00275485,0.04160163,0.00996404,-0.01111304
2003-11-24 00:00:00+00:00,-0.02505902,0.00089703,0.03357479,0.00770165,-0.00906021
2003-11-25 00:00:00+00:00,-0.02883032,0.00118340,0.03354299,0.00810336,-0.01034337
2003-11-26 00:00:00+00:00,-0.02878583,0.00138520,0.04186126,0.00818718,-0.01613993
2003-11-27 00:00:00+00:00,-0.02726235,-0.00122592,0.04186126,0.00818718,-0.01456231
2003-11-28 00:00:00+00:00,-0.01920135,-0.00396040,0.03710499,0.00874013,-0.02582775
2003-12-01 00:00:00+00:00,-0.02067644,-0.00188891,0.03547871,0.01079445,-0.02151043
2003-12-02 00:00:00+00:00,-0.01678488,-0.00407524,0.05601797,0.01212252,-0.01533785
2003-12-03 00:00:00+00:00,-0.01618580,-0.00303624,0.06515263,0.00980088,-0.00578132
2003-12-04 00:00:00+00:00,-0.01080288,-0.00608022,0.06342708,0.01008221,-0.00616110
2003-12-05 00:00:00+00:00,-0.01353894,-0.00555895,0.07479344,0.00964415,-0.01739803
2003-12-08 00:00:00+00:00,-0.00363202,-0.00073204,0.08162865,0.01190889,-0.00606561
2003-12-09 00:00:00+00:00,-0.00483150,-0.00203400,0.08986644,0.01285097,-0.00888744
2003-12-10 00:00:00+00:00,-0.00355769,-0.00450278,0.08263820,0.01412888,-0.00339127
2003-12-11 00:00:00+00:00,-0.00497364,-0.00272328,0.08560731,0.01320359,-0.00234743
2003-12-12 00:00:00+00:00,0.00291029,-0.00568268,0.09000555,0.01617816,-0.00858515
2003-12-15 00:00:00+00:00,0.00307515,-0.00568101,0.09178157,0.01518610,-0.00617452
2003-12-16 00:00:00+00:00,-0.00094334,-0.00781912,0.08817947,0.01471505,-0.00884853
2003-12-17 00:00:00+00:00,0.00177804,-0.00188649,0.08868622,0.01544356,-0.00951542
2003-12-18 00:00:00+00:00,0.00478695,0.00453227,0.07312165,0.01480397,-0.00975467
2003-12-19 00:00:00+00:00,0.00111543,0.00387794,0.06836315,0.01592742,-0.00855968
2003-12-22 00:00:00+00:00,-0.00508487,0.00840720,0.06538282,0.01421286,-0.00621206
2003-12-23 00:00:00+00:00,-0.00663207,0.01204232,0.06769939,0.01649653,-0.00459165
2003-12-24 00:00:00+00:00,-0.00368704,0.01529176,0.07801460,0.02060524,-0.00100369
2003-12-25 00:00:00+00:00,-0.00162152,0.01424613,0.06912134,0.02021334,-0.00290528
2003-12-26 00:00:00+00:00,-0.00248152,0.01716194,0.06799338,0.01995942,0.00224949
2003-12-29 00:00:00+00:00,-0.00461830,0.01878222,0.06585145,0.02553521,0.00176445
2003-12-30 00:00:00+00:00,-0.00204385,0.01841697,0.07220933,0.02665797,-0.00280158
2003-12-31 00:00:00+00:00,-0.00445787,0.01714252,0.08002964,0.02983221,-0.01043560
2004-01-01 00:00:00+00:00,-0.00389591,0.01686923,0.07482181,0.02946929,-0.00806264
2004-01-02 00:00:00+00:00,-0.00291567,0.01886716,0.07837533,0.02798364,-0.01081159
2004-01-05 00:00:00+00:00,0.00522431,0.02241262,0.09337255,0.03635186,-0.01066127
2004-01-06 00:00:00+00:00,0.00157864,0.02124871,0.10106995,0.03610220,-0.01757747
2004-01-07 00:00:00+00:00,-0.00390275,0.01964702,0.08473339,0.03401027,-0.01404395
2004-01-08 00:00:00+00:00,0.00023878,0.02061152,0.09483828,0.03360618,-0.01845532
2004-01-09 00:00:00+00:00,0.00408402,0.01590575,0.10185747,0.03571416,-0.02712192
2004-01-12 00:00:00+00:00,0.01270708,0.01695656,0.10519309,0.03364006,-0.03232876
2004-01-13 00:00:00+00:00,0.00984574,0.01480399,0.11205887,0.03325542,-0.03435250
2004-01-14 00:00:00+00:00,0.01175370,0.02030139,0.10196866,0.03264662,-0.03173455
2004-01-15 00:00:00+00:00,0.00323314,0.01842724,0.09803390,0.02705822,-0.03050433
2004-01-16 00:00:00+00:00,0.00910988,0.02139476,0.07793129,0.02725340,-0.02924933
2004-01-19 00:00:00+00:00,0.01126759,0.02899198,0.06275751,0.02624664,-0.02860672
2004-01-20 00:00:00+00:00,0.01228690,0.03041674,0.07142045,0.02795207,-0.03216161
2004-01-21 00:00:00+00:00,0.01035349,0.03108542,0.07141513,0.02831034,-0.02915272
2004-01-22 00:00:00+00:00,0.01038738,0.02852135,0.07537898,0.02753965,-0.03244911
2004-01-23 00:00:00+00:00,0.01129314,0.02384381,0.07297654,0.02886515,-0.03000603
2004-01-26 00:00:00+00:00,0.00900411,0.02592883,0.06981682,0.02686450,-0.03609716
2004-01-27 00:00:00+00:00,0.00796137,0.02199827,0.08171839,0.02663799,-0.03792381
2004-01-28 00:00:00+00:00,0.00731091,0.02119253,0.08733519,0.02766753,-0.03536523
2004-01-29 00:00:00+00:00,0.00429642,0.01741669,0.09934105,0.02796003,-0.04374377
2004-01-30 00:00:00+00:00,0.00437038,0.01708750,0.09461389,0.02675133,-0.03788670
2004-02-02 00:00:00+00:00,0.00703905,0.01779948,0.09680869,0.02638166,-0.03723279
2004-02-03 00:00:00+00:00,0.00499117,0.01600836,0.10159106,0.02873559,-0.04510451
2004-02-04 00:00:00+00:00,0.00309453,0.01499991,0.09778324,0.02837117,-0.04807984
2004-02-05 00:00:00+00:00,0.00323191,0.01775845,0.09229996,0.02887310,-0.04803322
2004-02-06 00:00:00+00:00,0.00284632,0.01969118,0.09658556,0.02819186,-0.04857212
2004-02-09 00:00:00+00:00,0.00256251,0.01592798,0.09404968,0.02659642,-0.04484597
2004-02-10 00:00:00+00:00,0.00298292,0.01543420,0.09004275,0.02679539,-0.03170452
2004-02-11 00:00:00+00:00,0.00280486,0.01836211,0.09217652,0.02701321,-0.02593804
2004-02-12 00:00:00+00:00,0.00510722,0.02204954,0.09469657,0.03240929,-0.02168914
2004-02-13 00:00:00+00:00,0.00391111,0.02351060,0.08290768,0.03011024,-0.02074596
2004-02-16 00:00:00+00:00,0.00467169,0.02265459,0.09005890,0.03157964,-0.02677841
2004-02-17 00:00:00+00:00,0.00731801,0.02749119,0.08931047,0.03616380,-0.02471081
2004-02-18 00:00:00+00:00,0.00690186,0.02569889,0.07696927,0.03509536,-0.02337907
2004-02-19 00:00:00+00:00,0.01212042,0.02115551,0.08447952,0.03658681,-0.02826139
2004-02-20 00:00:00+00:00,0.01213872,0.01994307,0.07424860,0.03562639,-0.03002274
2004-02-23 00:00:00+00:00,0.01026265,0.01934443,0.06732586,0.03405375,-0.02457143
2004-02-24 00:00:00+00:00,0.01016083,0.01902968,0.07030355,0.03479825,-0.02724262
2004-02-25 00:00:00+00:00,0.01270240,0.02095426,0.06340234,0.03395839,-0.02743183
2004-02-26 00:00:00+00:00,0.01488009,0.01614796,0.06343314,0.03266308,-0.03836484
2004-02-27 00:00:00+00:00,0.01484304,0.01750393,0.05300465,0.03172007,-0.03656702
2004-03-01 00:00:00+00:00,0.01824570,0.02094748,0.05027739,0.03355839,-0.03521502
2004-03-02 00:00:00+00:00,0.01234480,0.01900995,0.04776731,0.03338853,-0.03530034
2004-03-03 00:00:00+00:00,0.00867606,0.02093228,0.04013018,0.03115158,-0.02366371
2004-03-04 00:00:00+00:00,0.00258986,0.02231703,0.03540317,0.03034982,-0.02564870
2004-03-05 00:00:00+00:00,0.00638165,0.02310760,0.02986852,0.02847934,-0.02335121
2004-03-08 00:00:00+00:00,0.00262309,0.02507595,0.03772589,0.02876908,-0.02003913
2004-03-09 00:00:00+00:00,0.00130534,0.02307199,0.03528900,0.02959668,-0.01762212
2004-03-10 00:00:00+00:00,-0.00557554,0.02366482,0.02621664,0.02737040,-0.01480777
2004-03-11 00:00:00+00:00,-0.00167757,0.01815048,0.02573165,0.02789201,-0.01515065
2004-03-12 00:00:00+00:00,-0.00163858,0.01876851,0.02580829,0.02752149,-0.01317150
2004-03-15 00:00:00+00:00,0.00039791,0.01614921,0.01787240,0.02586112,-0.01288455
2004-03-16 00:00:00+00:00,-0.00200873,0.01344805,0.01201104,0.02540396,-0.00981620
2004-03-17 00:00:00+00:00,0.00511663,0.01428633,0.01732827,0.02505752,-0.00954596
2004-03-18 00:00:00+00:00,0.01459392,0.01154540,0.01492250,0.02648776,-0.01362812
